3.96,1.5708,2.72657e-15,9,-1.54222e-14,2.79144e-14
4.05,1.5708,3.01985e-15,9,-1.69755e-14,3.07989e-14
4.14,1.5708,3.34382e-15,9,-1.86529e-14,3.40608e-14
4.23,1.5708,3.70253e-15,9,-2.04789e-14,3.77588e-14
4.32,1.5708,4.10066e-15,9,-2.24815e-14,4.19555e-14
4.41,1.5708,4.54356e-15,9,-2.46527e-14,4.67279e-14
4.5,1.5708,5.0374e-15,9,-2.70696e-14,5.21579e-14
4.59,1.5708,5.58915e-15,9,-2.97741e-14,5.8322e-14
4.68,1.5708,6.20655e-15,9,-3.28125e-14,6.53025e-14
4.77,1.5708,6.89821e-15,9,-3.62265e-14,7.31885e-14
4.86,1.5708,7.67373e-15,9,-4.00237e-14,8.20977e-14
4.95,1.5708,8.54403e-15,9,-4.42697e-14,9.21672e-14
5.04,1.5708,9.52143e-15,9,-4.90385e-14,1.03543e-13
5.13,1.5708,1.06198e-14,9,-5.4413e-14,1.16383e-13
5.22,1.5708,1.18545e-14,9,-6.04761e-14,1.30856e-13
5.31,1.5708,1.3243e-14,9,-6.72816e-14,1.47165e-13
5.4,1.5708,1.48047e-14,9,-7.49069e-14,1.6555e-13
5.49,1.5708,1.65618e-14,9,-8.35141e-14,1.86269e-13
5.58,1.5708,1.85389e-14,9,-9.32017e-14,2.09608e-13
5.67,1.5708,2.07637e-14,9,-1.04136e-13,2.35886e-13
5.76,1.5708,2.32675e-14,9,-1.16495e-13,2.65445e-13
5.85,1.5708,2.60849e-14,9,-1.30385e-13,2.98688e-13
5.94,1.5708,2.92551e-14,9,-1.46032e-13,3.36077e-13
6.03,1.5708,3.28219e-14,9,-1.6369e-13,3.78111e-13
6.12,1.5708,3.68347e-14,9,-1.83553e-13,4.25357e-13
6.21,1.5708,4.13486e-14,9,-2.05933e-13,4.78456e-13
6.3,1.5708,4.64257e-14,9,-2.31104e-13,5.38132e-13
6.39,1.5708,5.21358e-14,9,-2.59443e-13,6.05196e-13
6.48,1.5708,5.85572e-14,9,-2.9136e-13,6.8055e-13
6.57,1.5708,6.57777e-14,9,-3.27292e-13,7.65197e-13
6.66,1.5708,7.38959e-14,9,-3.67731e-13,8.60272e-13
6.75,1.5708,8.30222e-14,9,-4.132e-13,9.67059e-13
6.84,1.5708,9.32809e-14,9,-4.64324e-13,1.08701e-12
6.93,1.5708,1.04811e-13,9,-5.21821e-13,1.22173e-12
7.02,1.5708,1.17771e-13,9,-5.8648e-13,1.37305e-12
7.11,1.5708,1.32335e-13,9,-6.59178e-13,1.543e-12
7.2,1.5708,1.487e-13,9,-7.4089e-13,1.73386e-12
7.29,1.5708,1.6709e-13,9,-8.32775e-13,1.94821e-12
7.38,1.5708,1.87752e-13,9,-9.36069e-13,2.1889e-12
7.47,1.5708,2.10967e-13,9,-1.05215e-12,2.45919e-12
7.56,1.5708,2.37047e-13,9,-1.18255e-12,2.7627e-12
7.65,1.5708,2.66345e-13,9,-1.32908e-12,3.10355e-12
7.74,1.5708,2.99257e-13,9,-1.49372e-12,3.4863e-12
7.83,1.5708,3.36228e-13,9,-1.67871e-12,3.91612e-12
7.92,1.5708,3.77756e-13,9,-1.88653e-12,4.39878e-12
8.01,1.5708,4.24401e-13,9,-2.11998e-12,4.94078e-12
8.1,1.5708,4.76793e-13,9,-2.38217e-12,5.54943e-12
8.19,1.5708,5.35639e-13,9,-2.67666e-12,6.23296e-12
8.28,1.5708,6.01732e-13,9,-3.00739e-12,7.00057e-12
8.37,1.5708,6.75965e-13,9,-3.37881e-12,7.86266e-12
8.46,1.5708,7.59339e-13,9,-3.79593e-12,8.83088e-12
8.55,1.5708,8.5298e-13,9,-4.26444e-12,9.91831e-12
8.64,1.5708,9.58151e-13,9,-4.79059e-12,1.11396e-11
8.73,1.5708,1.07627e-12,9,-5.38149e-12,1.25113e-11
8.82,1.5708,1.20894e-12,9,-6.04511e-12,1.40519e-11
8.91,1.5708,1.35794e-12,9,-6.79041e-12,1.57823e-11
9,1.5708,1.5253e-12,9,-7.62741e-12,1.77259e-11
9.09,1.5708,1.71326e-12,9,-8.56747e-12,1.99089e-11
9.18,1.5708,1.92437e-12,9,-9.62329e-12,2.23608e-11
9.27,1.5708,2.16148e-12,9,-1.08091e-11,2.51148e-11
9.36,1.5708,2.4278e-12,9,-1.21409e-11,2.82081e-11
9.45,1.5708,2.72691e-12,9,-1.36367e-11,3.16825e-11
9.54,1.5708,3.06287e-12,9,-1.53167e-11,3.5585e-11
9.63,1.5708,3.44021e-12,9,-1.72036e-11,3.99684e-11
9.72,1.5708,3.86404e-12,9,-1.93229e-11,4.48918e-11
9.81,1.5708,4.34007e-12,9,-2.17033e-11,5.04218e-11
9.9,1.5708,4.87474e-12,9,-2.43767e-11,5.66332e-11
9.99,1.5708,5.47528e-12,9,-2.73795e-11,6.36099e-11
10.08,1.5708,6.1498e-12,9,-3.07522e-11,7.14463e-11
10.17,1.5708,6.90742e-12,9,-3.45404e-11,8.02483e-11
10.26,1.5708,7.75838e-12,9,-3.87952e-11,9.01348e-11
10.35,1.5708,8.71417e-12,9,-4.35741e-11,1.0124e-10
10.44,1.5708,9.78773e-12,9,-4.89417e-11,1.13713e-10
10.53,1.5708,1.09935e-11,9,-5.49707e-11,1.27722e-10
10.62,1.5708,1.23479e-11,9,-6.17424e-11,1.43459e-10
10.71,1.5708,1.38692e-11,9,-6.93485e-11,1.61134e-10
10.8,1.5708,1.55779e-11,9,-7.78917e-11,1.80987e-10
10.89,1.5708,1.74971e-11,9,-8.74875e-11,2.03286e-10
10.98,1.5708,1.96527e-11,9,-9.82656e-11,2.28333e-10
11.07,1.5708,2.2074e-11,9,-1.10372e-10,2.56466e-10
11.16,1.5708,2.47936e-11,9,-1.23969e-10,2.88065e-10
11.25,1.5708,2.78482e-11,9,-1.39242e-10,3.23557e-10
11.34,1.5708,3.12793e-11,9,-1.56397e-10,3.63423e-10
11.43,1.5708,3.51331e-11,9,-1.75666e-10,4.08201e-10
11.52,1.5708,3.94617e-11,9,-1.97308e-10,4.58495e-10
11.61,1.5708,4.43236e-11,9,-2.21618e-10,5.14987e-10
11.7,1.5708,4.97846e-11,9,-2.48922e-10,5.78438e-10
11.79,1.5708,5.59184e-11,9,-2.79591e-10,6.49708e-10
11.88,1.5708,6.2808e-11,9,-3.14039e-10,7.29759e-10
11.97,1.5708,7.05464e-11,9,-3.52731e-10,8.19672e-10
12.06,1.5708,7.92383e-11,9,-3.9619e-10,9.20664e-10
12.15,1.5708,8.90011e-11,9,-4.45004e-10,1.0341e-09
12.24,1.5708,9.99668e-11,9,-4.99832e-10,1.16151e-09
12.33,1.5708,1.12284e-10,9,-5.61415e-10,1.30462e-09
12.42,1.5708,1.26118e-10,9,-6.30587e-10,1.46536e-09
12.51,1.5708,1.41657e-10,9,-7.08281e-10,1.64591e-09
12.6,1.5708,1.5911e-10,9,-7.95548e-10,1.8487e-09
12.69,1.5708,1.78714e-10,9,-8.93566e-10,2.07647e-09
12.78,1.5708,2.00733e-10,9,-1.00366e-09,2.33231e-09
12.87,1.5708,2.25465e-10,9,-1.12732e-09,2.61968e-09
12.96,1.5708,2.53245e-10,9,-1.26622e-09,2.94244e-09
13.05,1.5708,2.84446e-10,9,-1.42223e-09,3.30498e-09
13.14,1.5708,3.19493e-10,9,-1.59746e-09,3.71218e-09
13.23,1.5708,3.58857e-10,9,-1.79428e-09,4.16956e-09
13.32,1.5708,4.03072e-10,9,-2.01535e-09,4.68328e-09
13.41,1.5708,4.52734e-10,9,-2.26366e-09,5.2603e-09
13.5,1.5708,5.08514e-10,9,-2.54257e-09,5.90842e-09
13.59,1.5708,5.71168e-10,9,-2.85584e-09,6.63638e-09
13.68,1.5708,6.41541e-10,9,-3.2077e-09,7.45404e-09
13.77,1.5708,7.20584e-10,9,-3.60292e-09,8.37244e-09
13.86,1.5708,8.09366e-10,9,-4.04683e-09,9.404e-09
13.95,1.5708,9.09087e-10,9,-4.54543e-09,1.05627e-08
14.04,1.5708,1.02109e-09,9,-5.10547e-09,1.18641e-08
14.13,1.5708,1.1469e-09,9,-5.73451e-09,1.33258e-08
14.22,1.5708,1.28821e-09,9,-6.44105e-09,1.49677e-08
14.31,1.5708,1.44693e-09,9,-7.23465e-09,1.68118e-08
14.4,1.5708,1.6252e-09,9,-8.12602e-09,1.88832e-08
14.49,1.5708,1.82544e-09,9,-9.12721e-09,2.12097e-08
14.58,1.5708,2.05035e-09,9,-1.02518e-08,2.3823e-08
14.67,1.5708,2.30297e-09,9,-1.15149e-08,2.67582e-08
14.76,1.5708,2.58672e-09,9,-1.29336e-08,3.0055e-08
14.85,1.5708,2.90543e-09,9,-1.45271e-08,3.3758e-08
14.94,1.5708,3.2634e-09,9,-1.6317e-08,3.79173e-08
15.03,1.5708,3.66548e-09,9,-1.83274e-08,4.2589e-08
15.12,1.5708,4.1171e-09,9,-2.05855e-08,4.78363e-08
15.21,1.5708,4.62436e-09,9,-2.31218e-08,5.37302e-08
15.3,1.5708,5.19412e-09,9,-2.59706e-08,6.03502e-08
15.39,1.5708,5.83408e-09,9,-2.91704e-08,6.77859e-08
15.48,1.5708,6.55289e-09,9,-3.27644e-08,7.61377e-08
15.57,1.5708,7.36026e-09,9,-3.68013e-08,8.55185e-08
15.66,1.5708,8.2671e-09,9,-4.13355e-08,9.60551e-08
15.75,1.5708,9.28568e-09,9,-4.64284e-08,1.0789e-07
15.84,1.5708,1.04298e-08,9,-5.21488e-08,1.21183e-07
15.93,1.5708,1.17148e-08,9,-5.8574e-08,1.36114e-07
16.02,1.5708,1.31582e-08,9,-6.57908e-08,1.52884e-07
16.11,1.5708,1.47793e-08,9,-7.38968e-08,1.71721e-07
16.2,1.5708,1.66003e-08,9,-8.30015e-08,1.92878e-07
16.29,1.5708,1.86456e-08,9,-9.32279e-08,2.16642e-07
16.38,1.5708,2.09429e-08,9,-1.04714e-07,2.43334e-07
16.47,1.5708,2.35232e-08,9,-1.17616e-07,2.73315e-07
16.56,1.5708,2.64215e-08,9,-1.32107e-07,3.0699e-07
16.65,1.5708,2.96768e-08,9,-1.48384e-07,3.44814e-07
16.74,1.5708,3.33333e-08,9,-1.66666e-07,3.87298e-07
16.83,1.5708,3.74402e-08,9,-1.87201e-07,4.35016e-07
16.92,1.5708,4.20532e-08,9,-2.10266e-07,4.88614e-07
17.01,1.5708,4.72345e-08,9,-2.36172e-07,5.48815e-07
17.1,1.5708,5.30542e-08,9,-2.65271e-07,6.16434e-07
17.19,1.5708,5.95909e-08,9,-2.97955e-07,6.92384e-07
17.28,1.5708,6.6933e-08,9,-3.34665e-07,7.77691e-07
17.37,1.5708,7.51797e-08,9,-3.75899e-07,8.7351e-07
17.46,1.5708,8.44425e-08,9,-4.22213e-07,9.81133e-07
17.55,1.5708,9.48465e-08,9,-4.74233e-07,1.10202e-06
17.64,1.5708,1.06532e-07,9,-5.32662e-07,1.2378e-06
17.73,1.5708,1.19658e-07,9,-5.98291e-07,1.3903e-06
17.82,1.5708,1.34401e-07,9,-6.72005e-07,1.5616e-06
17.91,1.5708,1.5096e-07,9,-7.54802e-07,1.754e-06
18,1.5708,1.6956e-07,9,-8.478e-07,1.97011e-06
18.09,1.5708,1.90451e-07,9,-9.52256e-07,2.21284e-06
18.18,1.5708,2.13916e-07,9,-1.06958e-06,2.48548e-06
18.27,1.5708,2.40273e-07,9,-1.20136e-06,2.79172e-06
18.36,1.5708,2.69876e-07,9,-1.34938e-06,3.13568e-06
18.45,1.5708,3.03128e-07,9,-1.51564e-06,3.52202e-06
18.54,1.5708,3.40475e-07,9,-1.70238e-06,3.95597e-06
18.63,1.5708,3.82425e-07,9,-1.91212e-06,4.44338e-06
18.72,1.5708,4.29543e-07,9,-2.14771e-06,4.99084e-06
18.81,1.5708,4.82466e-07,9,-2.41233e-06,5.60575e-06
18.9,1.5708,5.4191e-07,9,-2.70955e-06,6.29643e-06
18.99,1.5708,6.08678e-07,9,-3.04339e-06,7.0722e-06
19.08,1.5708,6.83673e-07,9,-3.41836e-06,7.94356e-06
19.17,1.5708,7.67907e-07,9,-3.83953e-06,8.92227e-06
19.26,1.5708,8.6252e-07,9,-4.3126e-06,1.00216e-05
19.35,1.5708,9.68789e-07,9,-4.84395e-06,1.12563e-05
19.44,1.5708,1.08815e-06,9,-5.44076e-06,1.26432e-05
19.53,1.5708,1.22222e-06,9,-6.11111e-06,1.42009e-05
19.62,1.5708,1.37281e-06,9,-6.86405e-06,1.59506e-05
19.71,1.5708,1.54195e-06,9,-7.70976e-06,1.79159e-05
19.8,1.5708,1.73193e-06,9,-8.65967e-06,2.01233e-05
19.89,1.5708,1.94532e-06,9,-9.72661e-06,2.26026e-05
19.98,1.5708,2.185e-06,9,-1.0925e-05,2.53874e-05
20.07,1.5708,2.45421e-06,9,-1.22711e-05,2.85154e-05
20.16,1.5708,2.75659e-06,9,-1.3783e-05,3.20287e-05
20.25,1.57079,3.09623e-06,9,-1.54812e-05,3.59749e-05
20.34,1.57079,3.47771e-06,9,-1.73886e-05,4.04074e-05
20.43,1.57079,3.9062e-06,9,-1.9531e-05,4.53859e-05
20.52,1.57079,4.38747e-06,9,-2.19374e-05,5.09778e-05
20.61,1.57079,4.92805e-06,9,-2.46402e-05,5.72587e-05
20.7,1.57079,5.53522e-06,9,-2.76761e-05,6.43135e-05
20.79,1.57079,6.21721e-06,9,-3.10861e-05,7.22375e-05
20.88,1.57079,6.98322e-06,9,-3.49161e-05,8.11377e-05
20.97,1.57079,7.84362e-06,9,-3.92181e-05,9.11346e-05
21.06,1.57079,8.81002e-06,9,-4.40501e-05,0.000102363
21.15,1.57079,9.89549e-06,9,-4.94774e-05,0.000114975
21.24,1.57079,1.11147e-05,9,-5.55735e-05,0.000129141
21.33,1.57079,1.24841e-05,9,-6.24206e-05,0.000145052
21.42,1.57079,1.40223e-05,9,-7.01113e-05,0.000162924
21.51,1.57079,1.57499e-05,9,-7.87497e-05,0.000182998
21.6,1.57079,1.76905e-05,9,-8.84523e-05,0.000205545
21.69,1.57079,1.98701e-05,9,-9.93504e-05,0.000230869
21.78,1.57079,2.23182e-05,9,-0.000111591,0.000259314
21.87,1.57079,2.5068e-05,9,-0.00012534,0.000291264
21.96,1.57078,2.81566e-05,9,-0.000140783,0.00032715
22.05,1.57078,3.16258e-05,9,-0.000158129,0.000367458
22.14,1.57078,3.55223e-05,9,-0.000177612,0.000412732
22.23,1.57078,3.9899e-05,9,-0.000199495,0.000463584
22.32,1.57078,4.48149e-05,9,-0.000224074,0.000520702
22.41,1.57077,5.03364e-05,9,-0.000251682,0.000584857
22.5,1.57077,5.65383e-05,9,-0.000282692,0.000656916
22.59,1.57077,6.35043e-05,9,-0.000317522,0.000737854
22.68,1.57077,7.13286e-05,9,-0.000356643,0.000828763
22.77,1.57076,8.01169e-05,9,-0.000400584,0.000930874
22.86,1.57076,8.9988e-05,9,-0.00044994,0.00104557
22.95,1.57075,0.000101075,9,-0.000505376,0.00117439
23.04,1.57075,0.000113529,9,-0.000567643,0.00131908
23.13,1.57074,0.000127516,9,-0.000637581,0.00148161
23.22,1.57073,0.000143227,9,-0.000716137,0.00166415
23.31,1.57073,0.000160874,9,-0.000804371,0.00186919
23.4,1.57072,0.000180695,9,-0.000903476,0.00209949
23.49,1.57071,0.000202958,9,-0.00101479,0.00235816
23.58,1.5707,0.000227965,9,-0.00113982,0.00264871
23.67,1.57069,0.000256052,9,-0.00128026,0.00297505
23.76,1.57067,0.0002876,9,-0.001438,0.00334161
23.85,1.57066,0.000323034,9,-0.00161517,0.00375332
23.94,1.57064,0.000362835,9,-0.00181417,0.00421576
24.03,1.57062,0.000407539,9,-0.0020377,0.00473518
24.12,1.5706,0.000457752,9,-0.00228876,0.00531859
24.21,1.57058,0.000514151,9,-0.00257075,0.00597389
24.3,1.57055,0.000577498,9,-0.00288749,0.00670992
24.39,1.57052,0.000648651,9,-0.00324325,0.00753664
24.48,1.57048,0.00072857,9,-0.00364285,0.00846522
24.57,1.57044,0.000818336,9,-0.00409168,0.00950821
24.66,1.5704,0.000919162,9,-0.00459581,0.0106797
24.75,1.57035,0.00103241,8.99999,-0.00516205,0.0119955
24.84,1.5703,0.00115961,8.99999,-0.00579806,0.0134735
24.93,1.57024,0.00130249,8.99999,-0.00651243,0.0151335
25.02,1.57017,0.00146296,8.99999,-0.00731481,0.0169981
25.11,1.57009,0.00164321,8.99999,-0.00821605,0.0190924
25.2,1.57,0.00184567,8.99998,-0.00922834,0.0214448
25.29,1.5699,0.00207307,8.99998,-0.0103653,0.0240869
25.38,1.56979,0.0023285,8.99997,-0.0116424,0.0270547
25.47,1.56967,0.00261539,8.99997,-0.0130769,0.030388
25.56,1.56953,0.00293762,8.99996,-0.014688,0.0341321
25.65,1.56938,0.00329956,8.99995,-0.0164977,0.0383374
25.74,1.5692,0.0037061,8.99993,-0.0185303,0.0430609
25.83,1.569,0.00416272,8.99991,-0.0208133,0.0483664
25.92,1.56878,0.0046756,8.99989,-0.0233776,0.0543255
26.01,1.56854,0.00525167,8.99986,-0.0262578,0.0610188
26.1,1.56826,0.00589872,8.99983,-0.0294928,0.0685368
26.19,1.56795,0.00662549,8.99978,-0.0331264,0.076981
26.28,1.56759,0.00744181,8.99972,-0.0372075,0.0864656
26.37,1.5672,0.0083587,8.99965,-0.0417913,0.0971188
26.46,1.56676,0.00938855,8.99956,-0.0469396,0.109084
26.55,1.56626,0.0105453,8.99944,-0.052722,0.122524
26.64,1.5657,0.0118446,8.9993,-0.0592164,0.13762
26.73,1.56507,0.0133039,8.99912,-0.0665105,0.154575
26.82,1.56437,0.014943,8.99888,-0.0747024,0.173619
26.9099,1.56357,0.0167841,8.99859,-0.0839024,0.195009
26.9999,1.56268,0.018852,8.99822,-0.0942344,0.219034
27.0899,1.56169,0.0211746,8.99776,-0.105837,0.246019
27.1799,1.56056,0.0237834,8.99717,-0.118866,0.276327
27.2698,1.5593,0.0267136,8.99643,-0.133496,0.310367
27.3598,1.55789,0.0300047,8.9955,-0.149921,0.3486
27.4498,1.5563,0.0337013,8.99432,-0.168361,0.39154
27.5397,1.55451,0.0378531,8.99284,-0.18906,0.439767
27.6296,1.55251,0.0425164,8.99097,-0.21229,0.493929
27.7195,1.55026,0.0477539,8.98861,-0.238356,0.554756
27.8094,1.54773,0.0536364,8.98563,-0.267597,0.623066
27.8992,1.54489,0.0602432,8.98188,-0.300387,0.699774
27.989,1.54171,0.0676633,8.97714,-0.337142,0.785909
28.0788,1.53814,0.0759966,8.97118,-0.37832,0.882621
28.1684,1.53413,0.0853552,8.96366,-0.424421,0.9912
28.258,1.52963,0.0958649,8.95419,-0.47599,1.11309
28.3475,1.52459,0.107667,8.94226,-0.533612,1.24989
28.4369,1.51893,0.120918,8.92725,-0.597911,1.40341
28.526,1.5126,0.135797,8.90836,-0.669534,1.57564
28.615,1.50552,0.152501,8.88462,-0.749138,1.76881
28.7037,1.49759,0.171251,8.85479,-0.837364,1.98536
28.7921,1.48874,0.192295,8.81738,-0.934792,2.22802
28.88,1.47886,0.215908,8.77052,-1.04188,2.49974
28.9675,1.46787,0.242397,8.71193,-1.1589,2.80374
29.0542,1.45565,0.272102,8.63885,-1.28577,3.14349
29.1402,1.44212,0.305398,8.54798,-1.42195,3.52263
29.2251,1.42719,0.342699,8.43542,-1.56616,3.94492
29.3088,1.41078,0.384453,8.29668,-1.71616,4.4141
29.3909,1.39286,0.431148,8.12674,-1.86837,4.93362
29.4712,1.37342,0.483303,7.92024,-2.01746,5.50629
29.5492,1.35254,0.541457,7.67189,-2.15593,6.13373
29.6245,1.33037,0.606159,7.37713,-2.27374,6.8155
29.6966,1.30718,0.677937,7.03319,-2.3581,7.54798
29.765,1.28337,0.757261,6.64062,-2.39364,8.32283
29.8292,1.25953,0.844486,6.20526,-2.36326,9.12513
29.889,1.23638,0.939779,5.74032,-2.24983,9.93158
29.944,1.21485,1.04302,5.26814,-2.03907,10.7092
29.9944,1.19595,1.15373,4.82049,-1.72322,11.4155
30.0407,1.18073,1.27093,4.4363,-1.30505,12.0019
30.0835,1.17014,1.3932,4.15607,-0.800569,12.4197
30.1242,1.16491,1.51863,4.01362,-0.239194,12.6291
30.1643,1.16542,1.64502,4.02752,0.339779,12.6088
30.2053,1.17162,1.77005,4.19592,0.893837,12.3608
30.2487,1.18308,1.89155,4.49706,1.385,11.9103
30.2956,1.19902,2.00772,4.89531,1.78605,11.2993
30.3468,1.21846,2.11717,5.34991,2.08338,10.5771
30.4026,1.24034,2.21905,5.82286,2.27634,9.79165
30.4632,1.26367,2.31293,6.28397,2.3741,8.98383
30.5282,1.28756,2.39876,6.71257,2.3917,8.18491
30.5973,1.31129,2.47673,7.09687,2.34642,7.41661
30.67,1.33433,2.54724,7.43214,2.25517,6.69254
30.7458,1.35629,2.61076,7.71853,2.13291,6.02012
30.8242,1.37693,2.66782,7.9592,1.99193,5.40229
30.9048,1.3961,2.71898,8.15892,1.84182,4.83907
30.9872,1.41376,2.76478,8.32303,1.68967,4.32858
31.0712,1.4299,2.80572,8.45684,1.54046,3.86786
31.1563,1.44459,2.84229,8.5653,1.39752,3.45338
31.2424,1.45788,2.87493,8.6528,1.26291,3.0814
31.3293,1.46988,2.90405,8.72313,1.13773,2.74817
31.4168,1.48067,2.93001,8.77948,1.02245,2.45005
31.5049,1.49036,2.95315,8.82454,0.917072,2.18364
31.5933,1.49904,2.97378,8.86051,0.821287,1.94576
31.682,1.50681,2.99215,8.88917,0.734609,1.73348
31.771,1.51376,3.00852,8.91198,0.656443,1.54415
31.8603,1.51997,3.02311,8.93013,0.586145,1.37534
31.9496,1.52551,3.03609,8.94455,0.523055,1.22489
32.0391,1.53045,3.04766,8.95601,0.466531,1.09082
32.1287,1.53486,3.05796,8.9651,0.415955,0.971377
32.2184,1.53879,3.06713,8.97232,0.370748,0.864978
32.3082,1.54229,3.0753,8.97805,0.330373,0.770209
32.398,1.54541,3.08257,8.9826,0.294338,0.685809
32.4878,1.54819,3.08904,8.9862,0.262192,0.610648
32.5777,1.55067,3.09481,8.98906,0.233527,0.543719
32.6676,1.55287,3.09994,8.99133,0.207973,0.484124
32.7575,1.55484,3.10451,8.99313,0.1852,0.431061
32.8475,1.55658,3.10858,8.99455,0.164907,0.383817
32.9374,1.55814,3.11221,8.99568,0.146828,0.341755
33.0274,1.55953,3.11543,8.99658,0.130723,0.304308
33.1174,1.56076,3.11831,8.99729,0.116377,0.270971
33.2073,1.56186,3.12086,8.99785,0.103599,0.241294
33.2973,1.56284,3.12314,8.9983,0.0922173,0.214878
33.3873,1.56371,3.12517,8.99865,0.0820798,0.191364
33.4773,1.56448,3.12698,8.99893,0.07305,0.170437
33.5673,1.56517,3.12859,8.99915,0.0650065,0.151812
33.6573,1.56579,3.13002,8.99933,0.057841,0.135239
33.7473,1.56633,3.1313,8.99947,0.0514569,0.120494
33.8373,1.56682,3.13244,8.99958,0.0457681,0.107377
33.9273,1.56725,3.13345,8.99967,0.0406979,0.0957117
34.0173,1.56763,3.13436,8.99974,0.0361777,0.08534
34.1073,1.56798,3.13516,8.99979,0.0321467,0.0761218
34.1973,1.56828,3.13588,8.99983,0.0285502,0.0679327
34.2873,1.56855,3.13652,8.99987,0.0253398,0.0606619
34.3773,1.56879,3.1371,8.9999,0.0224719,0.0542113
34.4673,1.569,3.13761,8.99992,0.019908,0.0484938
34.5572,1.56919,3.13807,8.99994,0.0176131,0.043432
34.6472,1.56935,3.13848,8.99995,0.0155565,0.0389575
34.7372,1.5695,3.13885,8.99996,0.0137101,0.0350099
34.8272,1.56963,3.13918,8.99997,0.0120491,0.0315359
34.9172,1.56974,3.13948,8.99998,0.0105509,0.0284884
35.0072,1.56984,3.13975,8.99998,0.00919526,0.0258264
35.0972,1.56992,3.14,8.99999,0.00796385,0.0235138
35.1872,1.57,3.14023,8.99999,0.00683998,0.0215194
35.2772,1.57006,3.14043,8.99999,0.00580842,0.0198161
35.3672,1.57011,3.14062,8.99999,0.00485521,0.0183811
35.4572,1.57016,3.1408,8.99999,0.00396742,0.0171947
35.5472,1.57019,3.14097,9,0.00313303,0.0162411
35.6372,1.57022,3.14113,9,0.00234074,0.0155073
35.7272,1.57024,3.14128,9,0.00157981,0.0149834
35.8172,1.57025,3.14143,9,0.000839942,0.0146622
35.9072,1.57026,3.14157,9,0.000111106,0.0145393
35.9972,1.57025,3.14172,9,-0.000616564,0.0146132
36.0872,1.57024,3.14186,9,-0.00135292,0.0148847
36.1772,1.57023,3.14202,9,-0.00210792,0.0153576
36.2672,1.5702,3.14217,9,-0.00289178,0.016038
36.3572,1.57017,3.14234,9,-0.00371511,0.0169353
